ko,B1_13,neurite_area,501.2576,6960.715200000001,40177.488000000005,69724.0096,97236.2864,92375.9328,121796.3712
ko,B1_13,Norm_neurite_area,1.5130673566192323,21.011214489003883,121.27745407503237,210.46488451918933,293.51186062958175,278.84067684346707,367.6475197930143
ko,B1_13,soma_count,339.0,289.0,246.0,293.0,343.0,372.0,437.0
ko,B1_14,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
ko,B1_14,neurite_area,3462.6752,19736.6336,74618.1904,125540.4272,152766.7104,156701.4288,200432.3104
ko,B1_14,Norm_neurite_area,7.874829889538661,44.88513164392463,169.6969892137752,285.5045452891488,347.4226682261209,356.371020662768,455.8239677712801
ko,B1_14,soma_count,308.0,328.0,369.0,456.0,546.0,505.0,566.0
ko,B1_18,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
ko,B1_18,neurite_area,1772.8528,8913.467200000001,35913.7232,63819.62560000001,87995.3104,88264.3904,113576.3616
ko,B1_18,Norm_neurite_area,6.192599600798403,31.13486546906188,125.4471369261477,222.9228439121757,307.36884870259485,308.30874890219565,396.7238179640719
ko,B1_18,soma_count,243.0,215.0,218.0,290.0,325.0,327.0,386.0
ko,B1_20,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
ko,B1_20,neurite_area,6218.0544,24753.8224,82404.5968,155176.1296,194772.4048,202661.8304,237749.8624
ko,B1_20,Norm_neurite_area,14.332031873559435,57.05523766875206,189.93486256173856,357.6664165953244,448.932115113599,467.1165007573263,547.9911217648996
ko,B1_20,soma_count,284.0,310.0,365.0,480.0,544.0,529.0,525.0
ko,B1_2,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
ko,B1_2,neurite_area,9161.0208,33648.8384,95986.2176,189672.1856,207251.5664,203779.6656,211633.7264
ko,B1_2,Norm_neurite_area,18.353504751001715,67.41324235832856,192.3020959358901,379.995792558672,415.21492982255296,408.2592041213509,423.99430017172295
ko,B1_2,soma_count,280.0,348.0,417.0,546.0,673.0,575.0,655.0
ko,B1_22,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
ko,B1_22,neurite_area,5287.8064,15675.832,70757.2768,126178.5312,149533.13760000002,148061.6544,185878.9264
ko,B1_22,Norm_neurite_area,12.32178588548602,36.52823701731025,164.88047190412783,294.0245400798935,348.446059653795,345.0171707057257,433.139974966711
ko,B1_22,soma_count,364.0,345.0,352.0,454.0,492.0,490.0,507.0
ko,B1_16,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
ko,B1_16,neurite_area,2041.9328,8931.9184,45921.9616,76999.93280000001,98767.736,96469.024,119197.8272
ko,B1_16,Norm_neurite_area,5.708278594249201,24.969420447284342,128.3760907348243,215.2554031948882,276.1078881789137,269.68177635782746,333.2207629392971
ko,B1_16,soma_count,436.0,359.0,274.0,312.0,363.0,343.0,417.0
ko,B1_21,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
ko,B1_21,neurite_area,13163.3936,30630.5296,97611.4608,170942.68000000002,191503.4672,197251.016,212454.8048
ko,B1_21,Norm_neurite_area,29.150191458399245,67.8309734894021,216.1595145839924,378.55069914584,424.0823379943057,436.81022208161977,470.47884644099975
ko,B1_21,soma_count,399.0,332.0,350.0,390.0,544.0,572.0,574.0
ko,B1_8,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
ko,B1_8,neurite_area,4046.9632,24335.5952,86977.4192,166628.17440000002,202726.4096,196868.1536,224987.78240000003
ko,B1_8,Norm_neurite_area,7.662629807952395,46.07767552069246,164.68540286718962,315.4983015417907,383.84767844198,372.75549775493647,425.9979650527456
ko,B1_8,soma_count,329.0,301.0,409.0,590.0,711.0,666.0,691.0
ko,B1_24,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
ko,B1_24,neurite_area,3753.2816,20144.0976,78128.5312,142203.3984,177806.5264,185105.5136,220819.3488
ko,B1_24,Norm_neurite_area,8.469687685364281,45.457344680851065,176.30551850419084,320.8974174081238,401.2397436492585,417.7107012250161,498.3028502901354
ko,B1_24,soma_count,287.0,304.0,373.0,461.0,526.0,560.0,591.0
ko,B1_10,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
ko,B1_10,neurite_area,12591.4064,36447.2704,104805.8912,190118.0896,219101.8496,221076.128,243632.72
ko,B1_10,Norm_neurite_area,26.532162793497893,76.80038916315473,220.84323853100545,400.610062372065,461.6836084286575,465.8437375075256,513.3741842263697
ko,B1_10,soma_count,261.0,328.0,476.0,508.0,617.0,563.0,569.0
ko,B1_23,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
ko,B1_23,neurite_area,2553.9536000000003,11235.2432,57830.6736,92259.0752,108382.3488,97222.448,134915.17440000002
ko,B1_23,Norm_neurite_area,8.292057142857145,36.47806233766234,187.7619272727273,299.542451948052,351.89074285714287,315.6572987012987,438.03628051948056
ko,B1_23,soma_count,289.0,233.0,239.0,315.0,390.0,320.0,370.0
ko,B1_3,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
ko,B1_3,neurite_area,9580.7856,41974.9424,112659.952,198138.2112,212199.5632,216280.3536,239067.5856
ko,B1_3,Norm_neurite_area,17.5840323020451,77.03843649711588,206.76970739381227,363.6516723649712,389.4590829575249,396.9487349764027,438.7711324593603
ko,B1_3,soma_count,332.0,354.0,503.0,656.0,662.0,638.0,669.0
ko,B1_15,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
ko,B1_15,neurite_area,7747.9664,33985.5728,107424.424,185262.3488,217109.12,221140.7072,240434.512
ko,B1_15,Norm_neurite_area,15.747899186991871,69.0763674796748,218.342325203252,376.5494894308943,441.2786991869919,449.4729821138212,488.6880325203253
ko,B1_15,soma_count,299.0,307.0,445.0,536.0,614.0,596.0,647.0
ko,B1_11,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
ko,B1_11,neurite_area,2989.0944,19044.713600000003,76085.0608,137369.184,159624.4064,162224.488,192233.8272
ko,B1_11,Norm_neurite_area,6.313717803258902,40.22721641520821,160.71075003017503,290.158203983102,337.1668210018105,342.6588461074231,406.0461045262522
ko,B1_11,soma_count,401.0,330.0,366.0,464.0,619.0,528.0,606.0
ko,B1_17,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
ko,B1_17,neurite_area,1631.3936,14102.8672,60982.7536,116929.8672,141886.6528,143379.6624,168679.3328
ko,B1_17,Norm_neurite_area,3.833418999664317,33.138660758643844,143.29616488754618,274.7596745216516,333.40267526015447,336.9109220543807,396.35962725746896
ko,B1_17,soma_count,388.0,302.0,353.0,420.0,520.0,487.0,509.0
ko,B1_19,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
ko,B1_19,neurite_area,2301.7872,11355.176,47730.179200000006,83071.9152,103990.9632,107513.6048,151409.00960000002
ko,B1_19,Norm_neurite_area,7.821606990291263,38.58554951456311,162.1899293203884,282.28320699029126,353.36735067961166,365.33749203883497,514.4966345631069
ko,B1_19,soma_count,224.0,199.0,256.0,268.0,341.0,367.0,405.0
ko,B1_7,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
ko,B1_7,neurite_area,2301.7872,14418.0752,61364.078400000006,108391.5744,137452.2144,135381.06720000002,168645.5056
ko,B1_7,Norm_neurite_area,5.354772482552344,33.541550814224,142.7545858424726,252.157201994018,319.7625459621137,314.94432382851454,392.3291921568628
ko,B1_7,soma_count,355.0,315.0,368.0,424.0,520.0,497.0,530.0
oe,A2_9,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
oe,A2_9,neurite_area,5633.7664,11221.4048,23571.408,30556.7248,34406.8752,37151.4912,54609.401600000005
oe,A2_9,Norm_neurite_area,10.615441399730823,21.14396597577389,44.41449690444146,57.57660123822343,64.8312587886945,70.00280979811576,102.89793033647378
oe,A2_9,soma_count,501.0,491.0,495.0,484.0,684.0,510.0,550.0
oe,A2_5,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
oe,A2_5,neurite_area,5192.4752,7784.8688,21956.928,23694.416,25911.6352,24452.452800000003,23502.216
oe,A2_5,Norm_neurite_area,25.47114674141556,38.18786377014716,107.70742536790468,116.23049194113526,127.10682999299227,119.94896257883671,115.28767484232657
oe,A2_5,soma_count,287.0,213.0,240.0,192.0,200.0,144.0,151.0
oe,A2_23,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
oe,A2_23,neurite_area,4580.5104,12457.6352,26900.312,37545.1168,47199.7072,44066.078400000006,60602.966400000005
oe,A2_23,Norm_neurite_area,10.029268939630905,27.27664885830466,58.89965092274007,82.20701207381921,103.34624660619332,96.48500118861432,132.69338905223648
oe,A2_23,soma_count,353.0,346.0,485.0,467.0,557.0,458.0,531.0
oe,A2_22,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
oe,A2_22,neurite_area,5424.6528,10226.5776,20299.395200000003,23468.3888,27958.1808,27364.6672,26014.654400000003
oe,A2_22,Norm_neurite_area,21.73587269605037,40.976555924441904,81.33701568402977,94.03475764167143,112.02476565540928,109.64663445907269,104.23731013165428
oe,A2_22,soma_count,395.0,255.0,262.0,230.0,222.0,201.0,182.0
oe,A2_12,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
oe,A2_12,neurite_area,6539.4128,14999.288,30876.5456,38167.8448,45059.368,42325.5152,57727.6544
oe,A2_12,Norm_neurite_area,11.899113491031974,27.29269976605147,56.18295274239668,69.4501984923317,81.99001195736939,77.01549425526385,105.04122193917338
oe,A2_12,soma_count,471.0,447.0,503.0,540.0,657.0,564.0,665.0
oe,A2_14,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
oe,A2_14,neurite_area,3006.0080000000003,10008.2384,27070.9856,35327.897600000004,44392.049600000006,41914.976,58867.016
oe,A2_14,Norm_neurite_area,6.355196617336153,21.15906638477801,57.23252769556025,74.68900126849896,93.85211331923892,88.6151712473573,124.45457928118394
oe,A2_14,soma_count,399.0,387.0,454.0,474.0,583.0,474.0,540.0
oe,A2_13,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
oe,A2_13,neurite_area,7963.2304,17733.1408,35978.3024,43217.3232,47990.0336,47159.7296,57587.732800000005
oe,A2_13,Norm_neurite_area,12.42590566205974,27.670973160945163,56.14090878288007,67.43675042353989,74.88413624609898,73.58852144449398,89.86048363798484
oe,A2_13,soma_count,578.0,576.0,604.0,667.0,711.0,621.0,729.0
oe,A2_4,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
oe,A2_4,neurite_area,12056.3216,18512.704,29295.8928,36908.5504,37226.833600000005,37681.9632,52864.225600000005
oe,A2_4,Norm_neurite_area,21.931977962577967,33.676956340956345,53.29294428274429,67.1413338877339,67.72033139293141,68.54826985446985,96.16673056133058
oe,A2_4,soma_count,831.0,528.0,555.0,454.0,515.0,469.0,496.0
oe,A2_2,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
oe,A2_2,neurite_area,5364.6864000000005,11067.6448,22093.7744,24410.9376,20248.6544,22362.8544,26325.249600000003
oe,A2_2,Norm_neurite_area,20.816410643015523,42.9454066518847,85.72972328159646,94.720933037694,78.5701667405765,86.77382527716186,102.14897294900224
oe,A2_2,soma_count,425.0,263.0,270.0,250.0,210.0,191.0,195.0
oe,A2_17,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
oe,A2_17,neurite_area,4671.2288,12285.424,24849.1536,29846.3536,38730.6064,40984.728,49283.1552
oe,A2_17,Norm_neurite_area,11.334004020797224,29.808654419410747,60.29257372616984,72.41749573656845,93.9737416984402,99.44301421143848,119.57784623916812
oe,A2_17,soma_count,381.0,365.0,442.0,423.0,453.0,391.0,430.0
oe,A2_18,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
oe,A2_18,neurite_area,8555.206400000001,19747.3968,36525.688,47639.4608,52013.9328,51755.616,54681.6688
oe,A2_18,Norm_neurite_area,15.55088153726305,35.895034432614914,66.39309685795898,86.59470932225396,94.54622944689692,94.07668449753312,99.39539901324332
oe,A2_18,soma_count,410.0,444.0,520.0,583.0,641.0,588.0,665.0
oe,A2_8,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
oe,A2_8,neurite_area,5533.8224,13517.0416,30026.2528,37369.8304,41146.176,42700.689600000005,54241.9152
oe,A2_8,Norm_neurite_area,13.879167610175564,33.90157334288786,75.30769243998567,93.7258376209244,103.19714510927984,107.09596101755643,136.04206606950913
oe,A2_8,soma_count,316.0,353.0,451.0,395.0,471.0,374.0,431.0
oe,A2_25,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
oe,A2_25,neurite_area,5317.0208,8647.4624,19981.112,22212.1696,21950.7776,21858.5216,19512.144
oe,A2_25,Norm_neurite_area,22.394191095066187,36.421321780986766,84.15630806257522,93.55306089049338,92.45213188929002,92.06356871239473,82.18111191335741
oe,A2_25,soma_count,406.0,312.0,259.0,219.0,206.0,129.0,131.0
oe,A2_15,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
oe,A2_15,neurite_area,5097.144,14682.5424,32372.6304,41645.896,42396.2448,41911.9008,58691.729600000006
oe,A2_15,Norm_neurite_area,10.13636590909091,29.19823772727273,64.37739,82.81854318181819,84.3107140909091,83.34753,116.71650772727274
oe,A2_15,soma_count,505.0,400.0,526.0,510.0,525.0,480.0,574.0
oe,A2_19,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
oe,A2_19,neurite_area,4826.526400000001,11401.304,25593.352000000003,34283.8672,46987.5184,48360.5952,54481.7808
oe,A2_19,Norm_neurite_area,11.955302476999291,28.241021939136587,63.39471479122435,84.92111479122434,116.38804982307148,119.7891600849257,134.95133248407643
oe,A2_19,soma_count,371.0,292.0,396.0,386.0,458.0,442.0,481.0
oe,A2_24,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
oe,A2_24,neurite_area,1715.9616,6908.4368,19522.9072,28210.3472,38180.1456,34223.9008,65228.067200000005
oe,A2_24,Norm_neurite_area,3.034031624147512,12.214967820156604,34.51890639050266,49.87937115433191,67.50720363728215,60.51207517049761,115.3312630462238
oe,A2_24,soma_count,758.0,442.0,517.0,535.0,585.0,487.0,635.0
oe,A2_3,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
oe,A2_3,neurite_area,12683.6624,16372.3648,33544.2816,40005.2768,44153.7216,40425.0416,54022.038400000005
oe,A2_3,Norm_neurite_area,24.06767058823529,31.067105882352944,63.65138823529412,75.91134117647059,83.78315294117648,76.70785882352942,102.50861176470588
oe,A2_3,soma_count,567.0,491.0,526.0,563.0,533.0,461.0,548.0
oe,A2_7,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
oe,A2_7,neurite_area,9373.2096,15683.52,30326.0848,31317.8368,32431.059200000003,37998.7088,38701.392
oe,A2_7,Norm_neurite_area,23.981164912280704,40.12596491228071,77.588667251462,80.12604444444445,82.97420116959066,97.2189187134503,99.01671929824562
oe,A2_7,soma_count,385.0,401.0,466.0,435.0,385.0,345.0,319.0
oe,A2_20,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
oe,A2_20,neurite_area,2656.9728,12027.1072,25033.6656,34500.6688,36993.1184,43511.0048,51315.862400000005
oe,A2_20,Norm_neurite_area,5.502606390532545,24.9082101775148,51.84486958579882,71.45108923076923,76.61296710059172,90.11154840236688,106.27545467455624
oe,A2_20,soma_count,650.0,400.0,433.0,476.0,500.0,463.0,458.0
oe,A2_10,t,0.0,0.5,1.0,1.5,2.0,2.5,3.0
oe,A2_10,neurite_area,3959.32,10440.304,24444.7648,32088.1744,39024.288,41664.3472,55785.6656
oe,A2_10,Norm_neurite_area,7.378924387646433,19.45743556975506,45.55733588924388,59.802241959531415,72.7289712460064,77.649209371672,103.96689542066028
oe,A2_10,soma_count,701.0,401.0,502.0,519.0,585.0,496.0,552.0
