day,wt_7,wt_8,wt_13,wt_18,wt_15,wt_14,wt_22,wt_19,wt_24,wt_9,wt_10,wt_12,ko_9,ko_13,ko_14,ko_18,ko_20,ko_2,ko_22,ko_16,ko_21,ko_8,ko_24,ko_10,ko_23,ko_3,ko_15,ko_11,ko_17,ko_19,ko_7,oe_9,oe_5,oe_23,oe_22,oe_12,oe_14,oe_13,oe_4,oe_2,oe_17,oe_18,oe_8,oe_25,oe_15,oe_19,oe_24,oe_3,oe_7,oe_20,oe_10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,23.259604508856686,25.17236121514773,16.18353977204559,15.951911111111112,26.42532218321098,31.94520787623066,22.101133980582517,19.57388469664956,26.923307273466076,23.20295077288942,25.876818510484455,30.118655238095236,48.11975328688276,19.498147132384652,37.01030175438597,24.942265868263476,42.72320579519263,49.059737607326845,24.20645113182423,19.26114185303514,38.68078203100285,38.41504571274007,36.98765699548679,50.268226369656844,28.18600519480519,59.45440419507078,53.32846829268293,33.91349861194931,29.305241758979527,30.763942524271847,28.186778331671658,10.528524576043068,12.716717028731601,17.247379918673758,19.240683228391532,15.393586275019496,14.803869767441858,15.245067498885422,11.744978378378377,22.12899600886918,18.474650398613523,20.34415289535186,20.022405732712294,14.027130685920579,19.06187181818182,16.285719462137294,9.180936196009092,6.999435294117653,16.144800000000004,19.405603786982255,12.078511182108628
1.0,43.8292756199678,48.588927840199744,41.816355608878226,39.78333333333333,50.55234216406002,52.744978340365684,46.579576699029126,51.59708493812255,50.2166039821211,42.020420134760215,45.652155603759944,47.270217142857135,177.72811438957896,119.76438671841314,161.82215932423654,119.2545373253493,175.60283068817913,173.9485911848884,152.55868601864182,122.66781214057508,187.00932312559317,157.02277305923724,167.83583081882657,194.31107573750757,179.46987012987015,189.18567509176717,202.59442601626012,154.39703222691614,139.46274588788188,154.36832233009713,137.39981335992027,33.79905550471064,82.23627862648911,48.87038198310917,59.601142987979394,44.283839251364704,50.877331078224096,43.71500312082033,31.36096632016632,64.91331263858095,48.95856970537262,50.84221532069593,61.42852482981011,61.76211696750903,54.24102409090909,51.43941231422506,31.484874766355144,39.58371764705883,53.607502339181295,46.34226319526627,38.178411501597445
1.5,89.51308006441224,113.50405792759051,120.01258548290342,96.72091851851853,106.64946721991703,119.2505035161744,113.05017398058254,105.93938690009057,117.83976464851688,108.93313991280222,109.97842429501084,114.95756571428572,354.4682707058467,208.95181716257008,277.6297153996101,216.73024431137728,343.33438472176493,361.6422878076703,281.7027541944075,209.547124600639,349.4005076874407,307.8356717338383,312.42772972275947,374.0778995785671,291.2503948051949,346.0676400629261,360.80159024390247,283.8444861798431,270.9262555219873,274.4616,246.80242951146568,46.961159838492605,90.75934519971969,72.1777431341883,72.29888494562107,57.55108500129972,68.33380465116281,55.01084476148015,45.209355925155926,73.90452239467848,61.08349171577123,71.04382778499091,79.84667001074882,71.1588697954272,72.68217727272727,72.96581231422505,46.845339530184404,51.8436705882353,56.14487953216374,65.94848284023668,52.42331757188498
2.0,120.57557127214173,136.41896895547234,116.96182843431315,124.4937037037037,140.5193646983722,143.63800731364276,127.57526912621361,132.70281629942653,157.69990475416498,142.99314340071342,137.045965582068,124.65542857142859,401.01642072099366,291.99879327296253,339.54783833658223,301.17624910179643,434.60008324003957,396.86142507155125,336.12427376830897,270.3996095846645,394.93214653590644,376.1850486340276,392.7700559638942,435.15144563515963,343.59868571428575,371.8750506554798,425.53080000000006,330.8531031985516,329.56925626049014,345.5457436893204,314.40777347956134,54.21581738896367,101.63568325157672,93.31697766656241,90.28889295935892,70.09089846633742,87.49691670190278,62.458230584039235,45.788353430353446,57.753756097560974,82.63973767764297,78.99534790963386,89.31797749910427,70.05794079422382,74.17434818181819,104.43274734607219,64.47317201313463,59.715482352941194,58.99303625730995,71.11036071005917,65.35004685835996
2.5,150.51147954911434,199.77986250520186,161.08320047990404,154.8897777777778,178.91715799553145,186.79677412095643,198.04288000000003,170.46985523694536,219.85618203982122,202.5640212445501,160.86820361532898,176.39932952380954,395.528851620721,277.32760948684785,348.49619077322933,302.11614930139723,452.78446888376686,389.90569937034917,332.69538482023967,263.9734977635783,407.6600306232205,365.0928679469841,409.2410135396518,439.3115747140277,307.3652415584416,379.3647026743576,433.7250829268294,336.3451283041642,333.0775030547164,357.5158850485437,309.5895513459622,59.387368398384936,94.47781583742116,86.45573224898341,87.91076176302232,65.11638076423188,82.25997463002115,61.16261578243424,46.61629189189188,65.95741463414635,88.10901019064126,78.52580296027007,93.21679340738086,69.66937761732854,73.2111640909091,107.8338576079264,57.4780435463501,52.64018823529413,73.23775380116959,84.60894201183433,70.27028498402557
3.0,274.6886497906603,295.1168213067,247.6795042591482,266.1673777777778,288.5314007022024,269.65146385372714,343.10573669902914,263.0112835496529,322.1481303535149,291.0074070550932,256.70193087490964,273.80262857142856,425.88818370190853,366.13445243639507,447.9491378817414,390.53121836327347,533.6590898913402,405.64079542072125,420.818189081225,327.51248434504794,441.3286549826005,418.3353352447932,489.8331626047711,486.84202143287183,429.74422337662344,421.1871001573152,472.94013333333345,399.7323867229933,392.5262082578046,506.6750275728156,386.97441967431047,92.28248893674295,89.816528100911,122.66412011260557,82.50143743560392,93.14210844814141,118.09938266384779,77.4345779759251,74.2347525987526,81.33256230598673,108.2438422183709,83.84451747598027,122.16289845933358,59.78692081829122,106.58014181818183,122.99603000707714,112.29723142207628,78.44094117647059,75.03555438596491,100.7728482840237,96.58797103301384
